ID,Year,Month,BranchCodeText,BranchCode,BranchName,AreaName,SAM,Region,Segment,AlertTotal,AlertClosed,AlertOutStanding,AlertRatio,AlertScore,STRRaised,STRRaisedScore,STRConverted,STRConvertedScore,CLTrainingTotal,CLTrainingClosed,CLTrainingOutStanding,CLTrainingRatio,CLTrainingScore,ELTrainingTotal,ELTrainingClosed,ELTrainingOutStanding,ELTrainingRatio,ELTrainingScore,KYCTotal,KYCclosed,KYCOutStanding,KYCRatio,KYCScore,BranchReviewTotal,BranchReviewClose,BranchReviewOutStanding,BranchReviewRatio,BranchReviewScore,PEPTotal,PEPClose,PEPOutstanding,PEPRatio,PEPScore,TOP100Ratio,TOP100Score,TotalScore,TotalScoreWOBonus,RankOrder,RegionRankOrder,Threshold,
35882,2019,09,0503,503,  P.A.F. Shaheen                                ,Paf,NO SAM,Sargodha,Retail,0,0,0,1,25,,,,,0,0,0,1,10,8,8,0,1,10,74,74,0,1,20,60,60,0,1,20,0,0,0,1,0,1,15,100,100,601,28,Fully Compliant,
34841,2019,09,0504,504,Rawalpindi-Satellite Town,Satellite Town Islamabad,SAM Rawalpindi,Islamabad,Retail,6,0,6,0,0,,,,,3,3,0,1,10,15,14,1,0.9333333,9.333333,336,326,10,0.9702381,19.40476,0,0,0,1,20,0,0,0,1,0,1,15,73.738093,73.738093,1590,132,Partially Compliant,
35289,2019,09,0505,505,Sardheri; Charsadda,Charsadda,NO SAM,Mardan,Retail,6,6,0,1,25,,,,,0,0,0,1,10,5,5,0,1,10,20,20,0,1,20,50,50,0,1,20,0,0,0,1,0,1,15,100,100,508,63,Fully Compliant,
34488,2019,09,0506,506,GULFISHAN COLONY,Samanabad,NO SAM,Faisalabad,Retail,2,2,0,1,25,,,,,2,2,0,1,10,7,7,0,1,10,165,165,0,1,20,30,30,0,1,20,1,1,0,1,0,1,15,100,100,114,55,Fully Compliant,
35337,2019,09,0507,507,Faujoon; (Lohor; Swabi),Nowshera,NO SAM,Mardan,Retail,12,12,0,1,25,,,,,1,1,0,1,10,3,3,0,1,10,51,51,0,1,20,0,0,0,1,20,0,0,0,1,0,1,15,100,100,459,11,Fully Compliant,
34489,2019,09,0508,508,DIJKOT; CHAK NO.263 RB,Samanabad,NO SAM,Faisalabad,Retail,1,1,0,1,25,,,,,1,1,0,1,10,5,5,0,1,10,51,51,0,1,20,44,44,0,1,20,0,0,0,1,0,1,15,100,100,115,56,Fully Compliant,
35974,2019,09,0509,509,Mehar,Dadu,NO SAM,Sukkur,Retail,0,0,0,1,25,,,,,2,2,0,1,10,6,6,0,1,10,80,80,0,1,20,93,93,0,1,20,1,1,0,1,0,1,15,100,100,592,18,Fully Compliant,
35560,2019,09,0510,510,PULLANDRI,Pallandri,NO SAM,Muzaffarabad,Retail,1,1,0,1,25,,,,,4,4,0,1,10,9,9,0,1,10,213,213,0,1,20,94,94,0,1,20,0,0,0,1,0,1,15,100,100,406,18,Fully Compliant,
34692,2019,09,0514,514,Cadet College Petaro,Jamshoro Area,NO SAM,Hyderabad,Retail,0,0,0,1,25,,,,,0,0,0,1,10,3,3,0,1,10,6,6,0,1,20,124,124,0,1,20,0,0,0,1,0,1,15,100,100,298,7,Fully Compliant,
35990,2019,09,0516,516,Sui,Kashmore,NO SAM,Sukkur,Retail,0,0,0,1,25,,,,,1,1,0,1,10,7,7,0,1,10,158,154,4,0.9746835,19.49367,84,84,0,1,20,3,3,0,1,0,1,15,99.49367,99.49367,871,27,Significantly Compliant,
35098,2019,09,0517,517,Drigh Colony No.1,Nursery Area,SAM East,Karachi,Retail,3,3,0,1,25,,,,,0,0,0,1,10,10,10,0,1,10,351,349,2,0.994302,19.88604,46,1,45,0.02173913,0,0,0,0,1,0,1,15,79.88604,79.88604,1499,153,Partially Compliant,
34547,2019,09,0518,518,Rahwali,Model Town Gujranwala,NO SAM,Gujranwala,Retail,8,8,0,1,25,,,,,0,0,0,1,10,4,4,0,1,10,131,58,73,0.4427481,8.854962,132,123,9,0.9318182,18.63636,0,0,0,1,0,1,15,87.491322,87.491322,1365,72,Partially Compliant,
35897,2019,09,0519,519,Contonment,Cantt,NO SAM,Sialkot,Retail,13,13,0,1,25,,,,,1,1,0,1,10,10,10,0,1,10,451,203,248,0.4501109,9.002217,74,74,0,1,20,0,0,0,1,0,1,15,89.002217,89.002217,1324,77,Partially Compliant,
35264,2019,09,0522,522,BATAPUR; LAHORE,Shadbagh Area,SAM Central,Lahore,Retail,10,10,0,1,25,,,,,0,0,0,1,10,9,9,0,1,10,158,158,0,1,20,80,80,0,1,20,0,0,0,1,0,1,15,100,100,493,8,Fully Compliant,
35163,2019,09,0523,523,ZARRAR SHAHEED ROAD; CANTT.LAHORE,Cantonment Area,SAM Central,Lahore,Retail,5,5,0,1,25,,,,,1,1,0,1,10,8,8,0,1,10,75,75,0,1,20,39,39,0,1,20,1,0,1,0,-5,1,15,95,95,1144,68,Significantly Compliant,
34515,2019,09,0524,524,JANIWALA,Toba Tek Singh Area,NO SAM,Faisalabad,Retail,0,0,0,1,25,,,,,1,1,0,1,10,4,4,0,1,10,63,63,0,1,20,33,33,0,1,20,0,0,0,1,0,1,15,100,100,121,62,Fully Compliant,
35138,2019,09,0526,526,Bahadurabad,Sind Secretariate Area,SAM South,Karachi,Retail,29,20,9,0.6896552,17.24138,,,,,1,1,0,1,10,12,12,0,1,10,154,153,1,0.9935065,19.87013,26,26,0,1,20,0,0,0,1,0,1,15,92.11151,92.11151,1262,100,Significantly Compliant,
35040,2019,09,0530,530,Kumharwara,HB Annexe Area,SAM West,Karachi,Retail,8,0,8,0,0,,,,,0,0,0,1,10,6,6,0,1,10,239,163,76,0.6820084,13.64017,66,52,14,0.7878788,15.75758,0,0,0,1,0,1,15,64.39775,64.39775,1652,185,Marginally Compliant,
35154,2019,09,0533,533,NAWAN KOT; LAHORE,Allama Iqbal Town Area,SAM Towns,Lahore,Retail,16,12,4,0.75,18.75,,,,,5,5,0,1,10,7,7,0,1,10,82,82,0,1,20,77,30,47,0.3896104,0,3,3,0,1,0,1,15,73.75,73.75,1588,116,Partially Compliant,
34886,2019,09,0534,534,BHOUN CHOWK; CHAKWAL,Bhoun Chowk Chakwal,NO SAM,Jhelum,Retail,1,1,0,1,25,1,1,0,0,6,6,0,1,10,12,12,0,1,10,338,322,16,0.9526627,19.05325,115,105,10,0.9130435,18.26087,0,0,0,1,0,1,15,98.31412,97.31412,979,70,Significantly Compliant,
35338,2019,09,0535,535,Dheri Khattak; Nowshera,Nowshera,NO SAM,Mardan,Retail,5,5,0,1,25,,,,,0,0,0,1,10,5,5,0,1,10,145,144,1,0.9931034,19.86207,60,60,0,1,20,1,1,0,1,0,1,15,99.86207,99.86207,791,74,Significantly Compliant,
35412,2019,09,0536,536,KOTLI MAIN BRANCH,Kotli,NO SAM,Mirpur,Retail,0,0,0,1,25,,,,,0,0,0,1,10,10,10,0,1,10,198,198,0,1,20,63,63,0,1,20,0,0,0,1,0,1,15,100,100,318,50,Fully Compliant,
34754,2019,09,0537,537,Lawrencepur,Attock,SAM Semi Urban,Islamabad,Retail,2,1,1,0.5,12.5,,,,,0,0,0,1,10,3,3,0,1,10,65,65,0,1,20,67,67,0,1,20,0,0,0,1,0,1,15,87.5,87.5,1359,102,Partially Compliant,
34713,2019,09,0538,538,Kot Ghulam Muhammad,Mirpurkhas Area,NO SAM,Hyderabad,Retail,1,0,1,0,0,,,,,0,0,0,1,10,6,6,0,1,10,83,78,5,0.939759,18.79518,52,52,0,1,20,1,0,1,0,-5,1,15,68.79518,68.79518,1631,57,Marginally Compliant,
34721,2019,09,0539,539,Deh-22 Jamrao,Nawabshah Area,NO SAM,Hyderabad,Retail,1,1,0,1,25,,,,,0,0,0,1,10,3,3,0,1,10,5,5,0,1,20,26,26,0,1,20,0,0,0,1,0,1,15,100,100,302,11,Fully Compliant,
34982,2019,09,0541,541,Defence Housing Society,DHS,SAM South,Karachi,Retail,36,34,2,0.9444444,23.61111,,,,,2,2,0,1,10,15,15,0,1,10,138,138,0,1,20,55,53,2,0.9636363,19.27273,0,0,0,1,0,1,15,97.88384,97.88384,1018,64,Significantly Compliant,
35002,2019,09,0543,543,Soldier Bazar,Garden,SAM South,Karachi,Retail,9,9,0,1,25,,,,,0,0,0,1,10,8,8,0,1,10,95,95,0,1,20,28,24,4,0.8571429,17.14286,0,0,0,1,0,1,15,97.14286,97.14286,1054,71,Significantly Compliant,
35242,2019,09,0545,545,MODEL TOWN; LAHORE,Model Town Area,SAM Towns,Lahore,Retail,11,11,0,1,25,,,,,0,0,0,1,10,16,16,0,1,10,248,203,45,0.8185484,16.37097,140,5,135,0.03571429,0,3,1,2,0.3333333,-5,1,15,71.37097,71.37097,1614,118,Partially Compliant,
34445,2019,09,0546,546,MORE KHUNDA,Jaranwala,NO SAM,Faisalabad,Retail,0,0,0,1,25,,,,,0,0,0,1,10,6,6,0,1,10,101,101,0,1,20,52,52,0,1,20,0,0,0,1,0,1,15,100,100,69,10,Fully Compliant,
35398,2019,09,0547,547,CHITTERPARI,Jatlan,NO SAM,Mirpur,Retail,0,0,0,1,25,,,,,1,1,0,1,10,4,4,0,1,10,132,132,0,1,20,60,60,0,1,20,0,0,0,1,0,1,15,100,100,423,42,Fully Compliant,
35738,2019,09,0548,548,CHAK NO. 45/12-L,Burewala,NO SAM,Sahiwal,Retail,0,0,0,1,25,,,,,0,0,0,1,10,3,3,0,1,10,28,28,0,1,20,41,41,0,1,20,1,1,0,1,0,1,15,100,100,700,50,Fully Compliant,
35874,2019,09,0549,549,  Wan Bhachran                               ,Mianwali,NO SAM,Sargodha,Retail,3,3,0,1,25,,,,,0,0,0,1,10,5,5,0,1,10,24,24,0,1,20,78,78,0,1,20,5,1,4,0.2,-5,1,15,95,95,1158,62,Significantly Compliant,
35071,2019,09,0550,550,Korangi No 5,Korangi,SAM South,Karachi,Retail,13,10,3,0.7692308,19.23077,,,,,0,0,0,1,10,9,9,0,1,10,271,271,0,1,20,0,0,0,1,20,0,0,0,1,0,1,15,94.23077,94.23077,1200,92,Significantly Compliant,
35228,2019,09,0551,551,TEMPLE ROAD; LAHORE,Mall Area,SAM City,Lahore,Retail,5,4,1,0.8,20,,,,,2,2,0,1,10,7,7,0,1,10,81,81,0,1,20,67,67,0,1,20,0,0,0,1,0,1,15,95,95,1142,67,Significantly Compliant,
35177,2019,09,0552,552,WAPDA HOUSE; LAHORE,Davis Road,SAM City,Lahore,Retail,7,7,0,1,25,,,,,1,1,0,1,10,8,8,0,1,10,111,106,5,0.954955,19.0991,80,80,0,1,20,1,0,1,0,-5,1,15,94.0991,94.0991,1204,75,Significantly Compliant,
35178,2019,09,0554,554,NISBET ROAD; LAHORE,Davis Road,SAM City,Lahore,Retail,2,2,0,1,25,,,,,1,1,0,1,10,6,5,1,0.8333333,8.333333,143,132,11,0.9230769,18.46154,60,60,0,1,20,0,0,0,1,0,1,15,96.794873,96.794873,1066,59,Significantly Compliant,
35252,2019,09,0556,556,KRISHAN NAGAR (ISLAMPURA) LAHORE,Old City,SAM City,Lahore,Retail,5,5,0,1,25,,,,,2,1,1,0.5,5,8,8,0,1,10,234,231,3,0.9871795,19.74359,67,67,0,1,20,0,0,0,1,0,1,15,94.74359,94.74359,1176,71,Significantly Compliant,
35179,2019,09,0557,557,ALLAMA IQBAL ROAD; LAHORE,Davis Road,SAM City,Lahore,Retail,1,1,0,1,25,,,,,0,0,0,1,10,8,8,0,1,10,216,216,0,1,20,60,60,0,1,20,0,0,0,1,0,1,15,100,100,523,18,Fully Compliant,
35243,2019,09,0558,558,KIR KALAN; LAHORE,Model Town Area,SAM Towns,Lahore,Retail,6,6,0,1,25,,,,,0,0,0,1,10,9,9,0,1,10,156,153,3,0.9807692,19.61539,80,80,0,1,20,0,0,0,1,0,1,15,99.61539,99.61539,849,41,Significantly Compliant,
35348,2019,09,0559,559,Kotha; Swabi,Swabi,NO SAM,Mardan,Retail,1,1,0,1,25,,,,,0,0,0,1,10,3,3,0,1,10,79,79,0,1,20,0,0,0,1,20,0,0,0,1,0,1,15,100,100,446,18,Fully Compliant,
34647,2019,09,0560,560,GOJRA DISTT. MANDI BAHAUDDIN,M B Din,NO SAM,Gujrat,Retail,1,1,0,1,25,,,,,0,0,0,1,10,6,6,0,1,10,112,105,7,0.9375,18.75,135,119,16,0.8814815,17.62963,0,0,0,1,0,1,15,96.37963,96.37963,1088,62,Significantly Compliant,
34554,2019,09,0561,561,Eminabad,Muridke,NO SAM,Gujranwala,Retail,3,3,0,1,25,,,,,3,3,0,1,10,4,4,0,1,10,87,87,0,1,20,45,45,0,1,20,0,0,0,1,0,1,15,100,100,139,14,Fully Compliant,
34722,2019,09,0562,562,Daulatpur,Nawabshah Area,NO SAM,Hyderabad,Retail,3,1,2,0.3333333,8.333334,,,,,0,0,0,1,10,4,4,0,1,10,26,26,0,1,20,52,52,0,1,20,2,0,2,0,-5,1,15,78.333334,78.333334,1517,44,Partially Compliant,
35312,2019,09,0563,563,Charghuli; Mardan,Mardan,NO SAM,Mardan,Retail,3,3,0,1,25,,,,,1,1,0,1,10,3,3,0,1,10,22,22,0,1,20,66,66,0,1,20,0,0,0,1,0,1,15,100,100,476,35,Fully Compliant,
35003,2019,09,0565,565,Iqbal Library,Garden,SAM South,Karachi,Retail,2,1,1,0.5,12.5,,,,,0,0,0,1,10,9,9,0,1,10,89,89,0,1,20,35,35,0,1,20,0,0,0,1,0,1,15,87.5,87.5,1355,120,Partially Compliant,
35946,2019,09,0566,566,Chawida,Narowal,NO SAM,Sialkot,Retail,10,9,1,0.9,22.5,,,,,0,0,0,1,10,9,8,1,0.8888889,8.888889,297,297,0,1,20,39,39,0,1,20,0,0,0,1,0,1,15,96.388889,96.388889,1087,64,Significantly Compliant,
35790,2019,09,0567,567,RANALA KHURD,Pattoki,NO SAM,Sahiwal,Retail,1,1,0,1,25,,,,,1,1,0,1,10,8,8,0,1,10,290,290,0,1,20,79,79,0,1,20,0,0,0,1,0,1,15,100,100,730,20,Fully Compliant,
35099,2019,09,0568,568,Sindhi Muslim H. Society,Nursery Area,SAM East,Karachi,Retail,14,9,5,0.6428571,16.07143,,,,,0,0,0,1,10,10,10,0,1,10,141,141,0,1,20,46,46,0,1,20,0,0,0,1,0,1,15,91.07143,91.07143,1290,108,Significantly Compliant,
35376,2019,09,0569,569,NEW KAKRA TOWN,Chakswari,NO SAM,Mirpur,Retail,0,0,0,1,25,,,,,1,1,0,1,10,4,4,0,1,10,36,36,0,1,20,53,53,0,1,20,0,0,0,1,0,1,15,100,100,430,33,Fully Compliant,
35004,2019,09,0570,570,Lasbella Market,Garden,SAM South,Karachi,Retail,2,1,1,0.5,12.5,,,,,0,0,0,1,10,5,5,0,1,10,39,39,0,1,20,45,5,40,0.1111111,0,0,0,0,1,0,1,15,67.5,67.5,1636,183,Marginally Compliant,
35561,2019,09,0571,571,NAKKA BAZAR,Pallandri,NO SAM,Muzaffarabad,Retail,0,0,0,1,25,,,,,0,0,0,1,10,3,3,0,1,10,25,25,0,1,20,99,99,0,1,20,0,0,0,1,0,1,15,100,100,407,19,Fully Compliant,
35907,2019,09,0574,574,SIALKOT-PARIS ROAD (,Circular Road,NO SAM,Sialkot,Retail,0,0,0,1,25,,,,,0,0,0,1,10,0,0,0,1,10,32,32,0,1,20,0,0,0,1,20,0,0,0,1,0,1,15,100,100,609,8,Fully Compliant,
35349,2019,09,0575,575,Ghazi,Swabi,NO SAM,Mardan,Retail,5,5,0,1,25,,,,,0,0,0,1,10,5,5,0,1,10,228,227,1,0.9956141,19.91228,61,61,0,1,20,0,0,0,1,0,1,15,99.91228,99.91228,775,73,Significantly Compliant,
35975,2019,09,0577,577,Radhan,Dadu,NO SAM,Sukkur,Retail,0,0,0,1,25,,,,,0,0,0,1,10,4,4,0,1,10,52,52,0,1,20,68,68,0,1,20,0,0,0,1,0,1,15,100,100,593,19,Fully Compliant,
35423,2019,09,0579,579,BANDRAL,Mirpur,NO SAM,Mirpur,Retail,0,0,0,1,25,,,,,0,0,0,1,10,3,3,0,1,10,98,98,0,1,20,97,97,0,1,20,0,0,0,1,0,1,15,100,100,311,10,Fully Compliant,
35265,2019,09,0581,581,KACHUPURA; LAHORE,Shadbagh Area,SAM Central,Lahore,Retail,3,3,0,1,25,,,,,1,1,0,1,10,7,7,0,1,10,98,98,0,1,20,60,60,0,1,20,0,0,0,1,0,1,15,100,100,494,9,Fully Compliant,
34537,2019,09,0582,582,Nowshera Virkan,Hafizabad,NO SAM,Gujranwala,Retail,6,6,0,1,25,,,,,4,4,0,1,10,7,7,0,1,10,297,292,5,0.983165,19.6633,69,69,0,1,20,0,0,0,1,0,1,15,99.6633,99.6633,842,46,Significantly Compliant,
35084,2019,09,0583,583,Malir Saudabad,Malir,SAM East,Karachi,Retail,9,9,0,1,25,,,,,0,0,0,1,10,13,13,0,1,10,348,348,0,1,20,0,0,0,1,20,0,0,0,1,0,1,15,100,100,565,32,Fully Compliant,
35041,2019,09,0585,585,Nayabad,HB Annexe Area,SAM West,Karachi,Retail,6,6,0,1,25,,,,,0,0,0,1,10,7,7,0,1,10,85,77,8,0.9058824,18.11765,67,67,0,1,20,0,0,0,1,0,1,15,98.11765,98.11765,1001,62,Significantly Compliant,
35833,2019,09,0586,586,  Ahmed Pur Sial                                ,Jhung,NO SAM,Sargodha,Retail,0,0,0,1,25,,,,,1,1,0,1,10,5,5,0,1,10,86,86,0,1,20,68,68,0,1,20,0,0,0,1,0,1,15,100,100,647,4,Fully Compliant,
34877,2019,09,0587,587,Tarbela Township Sector-4,Wah,SAM Semi Urban,Islamabad,Retail,4,0,4,0,0,,,,,2,2,0,1,10,6,5,1,0.8333333,8.333333,101,101,0,1,20,51,42,9,0.8235294,16.47059,1,0,1,0,-5,1,15,64.803923,64.803923,1647,150,Marginally Compliant,
35253,2019,09,0588,588,LANGA MANDI; LAHORE,Old City,SAM City,Lahore,Retail,3,3,0,1,25,1,1,0,0,0,0,0,1,10,5,5,0,1,10,47,47,0,1,20,60,60,0,1,20,0,0,0,1,0,1,15,101,100,9,3,Fully Compliant,
35858,2019,09,0589,589,  Bhalwal - Liaquat Shaheed Road ,Kutchery Bazar,NO SAM,Sargodha,Retail,0,0,0,1,25,,,,,1,1,0,1,10,6,6,0,1,10,123,111,12,0.902439,18.04878,69,69,0,1,20,0,0,0,1,0,1,15,98.04878,98.04878,1003,45,Significantly Compliant,
34612,2019,09,0592,592,DAULAT NAGAR,Jalalpur Jattan,NO SAM,Gujrat,Retail,2,2,0,1,25,,,,,0,0,0,1,10,5,5,0,1,10,205,174,31,0.8487805,16.97561,96,96,0,1,20,0,0,0,1,0,1,15,96.97561,96.97561,1059,59,Significantly Compliant,
35254,2019,09,0593,593,BILAL GUNJ; LAHORE,Old City,SAM City,Lahore,Retail,8,7,1,0.875,21.875,,,,,4,4,0,1,10,7,7,0,1,10,157,155,2,0.9872612,19.74522,74,43,31,0.5810811,11.62162,0,0,0,1,0,1,15,88.24184,88.24184,1340,90,Partially Compliant,
35164,2019,09,0594,594,PAF MKT; SARFRAZ RAFIQUI RD; LAHORE,Cantonment Area,SAM Central,Lahore,Retail,5,5,0,1,25,,,,,1,1,0,1,10,7,7,0,1,10,94,5,89,0.05319149,1.06383,100,100,0,1,20,1,1,0,1,0,1,15,81.06383,81.06383,1472,99,Partially Compliant,
34843,2019,09,0596,596,Sihala,Satellite Town Islamabad,SAM Rawalpindi,Islamabad,Retail,7,6,1,0.8571429,21.42857,,,,,0,0,0,1,10,5,5,0,1,10,327,314,13,0.9602447,19.20489,75,75,0,1,20,1,0,1,0,-5,1,15,90.63346,90.63346,1295,93,Significantly Compliant,
35100,2019,09,0599,599,Shaheed-E-Millat,Nursery Area,SAM East,Karachi,Retail,10,3,7,0.3,7.5,,,,,0,0,0,1,10,10,10,0,1,10,91,81,10,0.8901099,17.8022,12,0,12,0,0,0,0,0,1,0,1,15,60.3022,60.3022,1659,186,Marginally Compliant,
34844,2019,09,0601,601,Rawalpindi-Asghar Mall,Satellite Town Islamabad,SAM Rawalpindi,Islamabad,Retail,4,3,1,0.75,18.75,,,,,4,4,0,1,10,9,9,0,1,10,125,125,0,1,20,0,0,0,1,20,0,0,0,1,0,1,15,93.75,93.75,1218,78,Significantly Compliant,
34805,2019,09,0602,602,C.D.A. Civic Centre,Independent Islamabad,Independent Islamabad,Islamabad,Retail,23,13,10,0.5652174,14.13043,,,,,1,1,0,1,10,37,37,0,1,10,503,457,46,0.9085487,18.17097,0,0,0,1,20,9,1,8,0.1111111,-5,1,15,82.3014,82.3014,1459,115,Partially Compliant,
34569,2019,09,0604,604,Shahdara,Shahdara,NO SAM,Gujranwala,Retail,2,2,0,1,25,,,,,5,5,0,1,10,14,14,0,1,10,282,243,39,0.8617021,17.23404,71,71,0,1,20,0,0,0,1,0,1,15,97.23404,97.23404,1050,61,Significantly Compliant,
35255,2019,09,0605,605,KOT ABDULLAH SHAH (LYTTON RD); LAHO,Old City,SAM City,Lahore,Retail,3,3,0,1,25,,,,,4,4,0,1,10,7,7,0,1,10,94,87,7,0.9255319,18.51064,52,42,10,0.8076923,16.15385,0,0,0,1,0,1,15,94.66449,94.66449,1183,72,Significantly Compliant,
34963,2019,09,0606,606,High Court,Court Area,SAM West,Karachi,Retail,36,35,1,0.9722222,24.30556,,,,,0,0,0,1,10,12,12,0,1,10,567,486,81,0.8571429,17.14286,0,0,0,1,20,0,0,0,1,0,1,15,96.44842,96.44842,1083,78,Significantly Compliant,
35959,2019,09,0607,607,Neikapura,Neikapura,NO SAM,Sialkot,Retail,8,8,0,1,25,,,,,0,0,0,1,10,11,11,0,1,10,240,222,18,0.925,18.5,39,39,0,1,20,0,0,0,1,0,1,15,98.5,98.5,958,48,Significantly Compliant,
34822,2019,09,0609,609,Chour Harpal;Peshawar Rd,Kashmir Road,SAM Rawalpindi,Islamabad,Retail,1,0,1,0,0,,,,,0,0,0,1,10,5,5,0,1,10,284,253,31,0.8908451,17.8169,65,65,0,1,20,0,0,0,1,0,1,15,72.8169,72.8169,1599,135,Partially Compliant,
34460,2019,09,0611,611,Lyallpur Regency Plaza,Madina Town,NO SAM,Faisalabad,Retail,4,4,0,1,25,,,,,0,0,0,1,10,7,7,0,1,10,324,311,13,0.9598765,19.19753,0,0,0,1,20,1,1,0,1,0,1,15,99.19753,99.19753,900,77,Significantly Compliant,
35413,2019,09,0612,612,KHUIRATTA,Kotli,NO SAM,Mirpur,Retail,0,0,0,1,25,,,,,1,1,0,1,10,8,8,0,1,10,278,278,0,1,20,113,113,0,1,20,0,0,0,1,0,1,15,100,100,319,51,Fully Compliant,
34740,2019,09,0613,613,Balakot-Kaghan Road,Abbottabad,SAM Semi Urban,Islamabad,Retail,0,0,0,1,25,,,,,0,0,0,1,10,3,2,1,0.6666667,6.666667,244,244,0,1,20,0,0,0,1,20,0,0,0,1,0,1,15,96.666667,96.666667,1075,62,Significantly Compliant,
35256,2019,09,0614,614,GULSHAN-E-RAVI; LAHORE,Old City,SAM City,Lahore,Retail,8,8,0,1,25,,,,,0,0,0,1,10,8,8,0,1,10,224,224,0,1,20,60,60,0,1,20,0,0,0,1,0,1,15,100,100,489,4,Fully Compliant,
35165,2019,09,0616,616,DHARAMPURA (MUSTAFABAD); LAHORE CAN,Cantonment Area,SAM Central,Lahore,Retail,5,4,1,0.8,20,,,,,2,2,0,1,10,7,7,0,1,10,195,139,56,0.7128205,14.25641,57,57,0,1,20,0,0,0,1,0,1,15,89.25641,89.25641,1317,87,Partially Compliant,
35229,2019,09,0617,617,OPP. HIGH COURT; LAHORE,Mall Area,SAM City,Lahore,Retail,7,7,0,1,25,,,,,3,3,0,1,10,12,12,0,1,10,100,100,0,1,20,86,20,66,0.2325581,0,3,1,2,0.3333333,-5,1,15,75,75,1552,112,Partially Compliant,
35266,2019,09,0618,618,SHAD BAGH; LAHORE,Shadbagh Area,SAM Central,Lahore,Retail,6,6,0,1,25,,,,,4,4,0,1,10,14,14,0,1,10,159,159,0,1,20,143,143,0,1,20,0,0,0,1,0,1,15,100,100,495,10,Fully Compliant,
35388,2019,09,0619,619,BATROI,Dadyal,NO SAM,Mirpur,Retail,0,0,0,1,25,,,,,0,0,0,1,10,3,3,0,1,10,26,26,0,1,20,45,45,0,1,20,0,0,0,1,0,1,15,100,100,410,24,Fully Compliant,
35155,2019,09,0620,620,N-BLOCK SAMANABAD BR LAHORE,Allama Iqbal Town Area,SAM Towns,Lahore,Retail,6,2,4,0.3333333,8.333334,,,,,0,0,0,1,10,7,7,0,1,10,112,8,104,0.07142857,1.428571,60,60,0,1,20,0,0,0,1,0,1,15,64.761905,64.761905,1649,122,Marginally Compliant,
35166,2019,09,0621,621,MOGHALPURA; LAHORE,Cantonment Area,SAM Central,Lahore,Retail,9,9,0,1,25,,,,,0,0,0,1,10,11,11,0,1,10,405,402,3,0.9925926,19.85185,0,0,0,1,20,0,0,0,1,0,1,15,99.85185,99.85185,795,40,Significantly Compliant,
35072,2019,09,0622,622,Ibrahim Hyderi,Korangi,SAM South,Karachi,Retail,6,5,1,0.8333333,20.83333,,,,,2,2,0,1,10,11,11,0,1,10,25,25,0,1,20,68,68,0,1,20,0,0,0,1,0,1,15,95.83333,95.83333,1106,82,Significantly Compliant,
35883,2019,09,0625,625,  Sillanwali                                      ,Paf,NO SAM,Sargodha,Retail,1,1,0,1,25,1,1,0,0,2,2,0,1,10,7,4,3,0.5714286,5.714286,164,164,0,1,20,40,40,0,1,20,0,0,0,1,0,1,15,96.714286,95.714286,1070,50,Significantly Compliant,
34538,2019,09,0626,626,Jalalpur Bhattian,Hafizabad,NO SAM,Gujranwala,Retail,4,4,0,1,25,,,,,0,0,0,1,10,5,5,0,1,10,54,54,0,1,20,172,172,0,1,20,2,2,0,1,0,1,15,100,100,134,9,Fully Compliant,
35884,2019,09,0627,627,  Nehang                                          ,Paf,NO SAM,Sargodha,Retail,0,0,0,1,25,,,,,0,0,0,1,10,6,5,1,0.8333333,8.333333,62,62,0,1,20,36,36,0,1,20,0,0,0,1,0,1,15,98.333333,98.333333,972,41,Significantly Compliant,
34993,2019,09,0631,631,Karimabad,FB Area,SAM North,Karachi,Retail,6,6,0,1,25,,,,,0,0,0,1,10,7,7,0,1,10,85,85,0,1,20,0,0,0,1,20,0,0,0,1,0,1,15,100,100,551,18,Fully Compliant,
34528,2019,09,0632,632,Outside Khiali Gate,Bank Square Gujranwala,NO SAM,Gujranwala,Retail,10,10,0,1,25,,,,,1,1,0,1,10,7,7,0,1,10,141,140,1,0.9929078,19.85816,85,85,0,1,20,0,0,0,1,0,1,15,99.85816,99.85816,794,43,Significantly Compliant,
35057,2019,09,0634,634,Taimuria Market,Hyderi Area,SAM North,Karachi,Retail,12,11,1,0.9166667,22.91667,,,,,2,2,0,1,10,10,10,0,1,10,46,46,0,1,20,72,63,9,0.875,17.5,0,0,0,1,0,1,15,95.41667,95.41667,1115,86,Significantly Compliant,
35739,2019,09,0636,636,GAGGO,Burewala,NO SAM,Sahiwal,Retail,1,1,0,1,25,,,,,4,4,0,1,10,6,6,0,1,10,81,81,0,1,20,48,48,0,1,20,0,0,0,1,0,1,15,100,100,701,51,Fully Compliant,
35947,2019,09,0637,637,Talwandi Bhindran,Narowal,NO SAM,Sialkot,Retail,4,4,0,1,25,,,,,0,0,0,1,10,8,7,1,0.875,8.75,217,217,0,1,20,43,43,0,1,20,1,0,1,0,-5,1,15,93.75,93.75,1219,71,Significantly Compliant,
34858,2019,09,0640,640,Rawalpindi-Lalkurti,SDV,SAM Rawalpindi,Islamabad,Retail,2,0,2,0,0,,,,,0,0,0,1,10,7,7,0,1,10,189,188,1,0.994709,19.89418,73,73,0,1,20,0,0,0,1,0,1,15,74.89418,74.89418,1570,126,Partially Compliant,
